Date,Stratum,Landsat,Guzinski,row,col
2019_05_17,0_1th,0.5613156,2.1857858,9810,7397
2019_05_17,0_1th,2.807761,2.001781,9859,9864
2019_05_17,0_1th,4.3928137,2.1677108,9670,9504
2019_05_17,0_1th,1.9293085,2.6329496,4643,6523
2019_05_17,0_1th,2.183399,0.92139107,6905,11102
2019_05_17,0_1th,3.5244293,2.630061,10045,9952
2019_05_17,0_1th,0.529663,2.4564087,11133,8488
2019_05_17,0_1th,1.8343774,2.5058835,12504,8675
2019_05_17,0_1th,2.1949487,2.743043,8130,7885
2019_05_17,0_1th,2.3030448,2.6729224,5746,5585
2019_05_17,0_1th,1.9145856,2.2938974,8429,7318
2019_05_17,0_1th,3.4930463,2.6892402,11265,8133
2019_05_17,0_1th,2.9978976,2.5142477,12644,8365
2019_05_17,0_1th,1.9324117,2.7110841,9007,9259
2019_05_17,0_1th,3.107945,2.686534,12391,8085
2019_05_17,0_1th,2.1313214,2.3768747,5845,5257
2019_05_17,0_1th,2.9861968,1.5196214,7564,10989
2019_05_17,0_1th,2.9701645,2.297999,11305,10214
2019_05_17,0_1th,2.7903945,1.9789207,9127,7176
2019_05_17,0_1th,1.0786186,2.2852302,11992,7527
2019_05_17,0_1th,1.2124053,2.4090252,11235,7032
2019_05_17,0_1th,0.62445235,2.4043298,8146,7104
2019_05_17,0_1th,0.83886915,2.2791822,5060,3355
2019_05_17,0_1th,1.159763,2.5114865,12440,8679
2019_05_17,0_1th,1.7962794,1.7989748,9093,11188
2019_05_17,0_1th,0.95043993,2.278471,4883,5412
2019_05_17,0_1th,2.3846555,2.7488022,9453,8505
2019_05_17,0_1th,4.1797485,2.1961412,11352,9693
2019_05_17,0_1th,0.23647396,2.4061494,2814,3435
